2025-05-24 16:00:38 Jepsen starting  /home/jepsen/etcd-v3.1/etcd --log-output stderr --name hp124.utah.cloudlab.us --data-dir /home/jepsen/etcd-v3.1/data --wal-dir /home/jepsen/etcd-v3.1/wal --listen-peer-urls http://0.0.0.0:2380 --initial-advertise-peer-urls http://hp124.utah.cloudlab.us:2380 --listen-client-urls http://0.0.0.0:2379 --advertise-client-urls http://hp124.utah.cloudlab.us:2379 --initial-cluster-state new --initial-cluster hp124.utah.cloudlab.us=http://hp124.utah.cloudlab.us:2380,hp158.utah.cloudlab.us=http://hp158.utah.cloudlab.us:2380,hp144.utah.cloudlab.us=http://hp144.utah.cloudlab.us:2380,hp159.utah.cloudlab.us=http://hp159.utah.cloudlab.us:2380,hp149.utah.cloudlab.us=http://hp149.utah.cloudlab.us:2380
2025-05-24 16:00:38.513324 I | etcdmain: etcd Version: 3.1.5
2025-05-24 16:00:38.513383 I | etcdmain: Git SHA: 20490ca
2025-05-24 16:00:38.513401 I | etcdmain: Go Version: go1.7.5
2025-05-24 16:00:38.513407 I | etcdmain: Go OS/Arch: linux/amd64
2025-05-24 16:00:38.513413 I | etcdmain: setting maximum number of CPUs to 20, total number of available CPUs is 20
2025-05-24 16:00:38.513469 I | embed: listening for peers on http://0.0.0.0:2380
2025-05-24 16:00:38.513515 I | embed: listening for client requests on 0.0.0.0:2379
2025-05-24 16:00:38.515297 I | pkg/netutil: resolving hp124.utah.cloudlab.us:2380 to 128.110.218.163:2380
2025-05-24 16:00:38.515829 I | pkg/netutil: resolving hp124.utah.cloudlab.us:2380 to 128.110.218.163:2380
2025-05-24 16:00:41.522425 I | etcdserver: name = hp124.utah.cloudlab.us
2025-05-24 16:00:41.522458 I | etcdserver: data dir = /home/jepsen/etcd-v3.1/data
2025-05-24 16:00:41.522472 I | etcdserver: member dir = /home/jepsen/etcd-v3.1/data/member
2025-05-24 16:00:41.522483 I | etcdserver: dedicated WAL dir = /home/jepsen/etcd-v3.1/wal
2025-05-24 16:00:41.522493 I | etcdserver: heartbeat = 100ms
2025-05-24 16:00:41.522511 I | etcdserver: election = 1000ms
2025-05-24 16:00:41.522521 I | etcdserver: snapshot count = 10000
2025-05-24 16:00:41.522539 I | etcdserver: advertise client URLs = http://hp124.utah.cloudlab.us:2379
